DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2023,ES,18100,ES24,1,315.43473,1,1,1
2023,ES,18101,ES24,1,415.17002,1,1,1
2023,ES,18102,ES24,1,561.49283,1,1,1
2023,ES,18103,ES24,1,323.49368,1,1,1
2023,ES,18105,ES24,1,198.99223,1,1,1
2023,ES,18106,ES24,1,178.22006,1,1,1
2023,ES,18107,ES24,1,268.96831,1,1,1
2023,ES,18108,ES24,1,302.36403,1,1,1
2023,ES,18109,ES24,1,505.23543,1,1,1
2023,ES,18110,ES24,1,485.61724,1,1,1
2023,ES,18111,ES24,1,620.02518,1,1,1
2023,ES,18112,ES24,1,242.59640,1,1,1
2023,ES,18113,ES24,1,562.65222,1,1,1
2023,ES,18114,ES24,1,594.40353,1,1,1
2023,ES,18115,ES24,1,180.87012,1,1,1
2023,ES,18116,ES24,1,489.26716,1,1,1
2023,ES,18118,ES24,1,366.12609,1,1,1
2023,ES,18119,ES24,1,256.51808,1,1,1
2023,ES,18120,ES24,1,308.58348,1,1,1
2023,ES,18121,ES24,1,257.78630,1,1,1
2023,ES,18122,ES24,1,549.17948,1,1,1
2023,ES,18124,ES24,1,315.78249,1,1,1
2023,ES,18125,ES24,1,415.04943,1,1,1
2023,ES,18126,ES24,1,256.20807,1,1,1
2023,ES,18127,ES24,1,735.16147,1,1,1
2023,ES,18128,ES24,1,217.54613,1,1,1
2023,ES,18129,ES24,1,399.70609,1,1,1
2023,ES,18130,ES24,1,286.08514,1,1,1
2023,ES,18131,ES24,1,245.38566,1,1,1
2023,ES,18132,ES24,1,658.51673,1,1,1
2023,ES,18133,ES24,1,746.91012,1,1,1
2023,ES,18134,ES24,1,278.84098,1,1,1
2023,ES,18135,ES24,1,308.58348,1,1,1
2023,ES,18136,ES24,1,293.89177,1,1,1
2023,ES,18137,ES24,1,307.06817,1,1,1
2023,ES,18138,ES24,1,286.65102,1,1,1
2023,ES,18139,ES24,1,298.66191,1,1,1
2023,ES,18140,ES24,1,548.78208,1,1,1
2023,ES,18141,ES24,1,314.23506,1,1,1
2023,ES,18142,ES24,1,302.36403,1,1,1
2023,ES,18143,ES24,1,286.08514,1,1,1
2023,ES,18144,ES24,1,192.10014,1,1,1
2023,ES,18145,ES24,1,302.36403,1,1,1
2023,ES,18146,ES24,1,435.98513,1,1,1
2023,ES,18147,ES24,1,314.23506,1,1,1
2023,ES,18148,ES24,1,244.25713,1,1,1
2023,ES,18149,ES24,1,365.49424,1,1,1
2023,ES,18150,ES24,1,449.86461,1,1,1
2023,ES,18151,ES24,1,407.85167,1,1,1
2023,ES,18152,ES24,1,570.18170,1,1,1
2023,ES,18153,ES24,1,450.83767,1,1,1
2023,ES,18154,ES61,1,295.60649,1,1,1
2023,ES,18155,ES24,1,295.33619,1,1,1
2023,ES,18156,ES24,1,591.31675,1,1,1
2023,ES,18157,ES24,1,1034.71987,1,1,1
2023,ES,18158,ES24,1,562.65222,1,1,1
2023,ES,18160,ES24,1,175.14281,1,1,1
2023,ES,18161,ES24,1,922.43562,1,2,1
2023,ES,18162,ES24,1,334.37030,1,2,1
2023,ES,18163,ES24,1,901.68827,1,2,1
2023,ES,18164,ES24,1,564.34714,1,2,1
2023,ES,18165,ES24,1,463.65524,1,2,1
2023,ES,18166,ES24,1,630.38618,1,2,1
2023,ES,18167,ES24,1,406.12665,1,2,1
2023,ES,18168,ES24,1,382.44743,1,2,1
2023,ES,18169,ES24,1,450.29725,1,2,1
2023,ES,18170,ES24,1,821.97137,1,2,1
2023,ES,18172,ES24,1,235.47200,1,2,1
2023,ES,18173,ES24,1,555.91764,1,2,1
2023,ES,18174,ES24,1,227.13918,1,2,1
2023,ES,18175,ES24,1,329.93239,1,2,1
2023,ES,18177,ES24,1,632.17937,1,2,1
2023,ES,18180,ES24,1,472.43542,1,3,1
2023,ES,18181,ES24,1,343.42429,1,3,1
2023,ES,18182,ES24,1,810.75503,1,3,1
2023,ES,18183,ES24,1,709.12860,1,3,1
2023,ES,18184,ES24,1,377.62523,1,3,1
2023,ES,18185,ES24,1,774.98030,1,3,1
2023,ES,18186,ES24,1,310.08313,1,3,1
2023,ES,18187,ES24,1,909.12480,1,3,1
2023,ES,18188,ES24,1,321.32380,1,3,1
2023,ES,18189,ES24,1,550.37529,1,3,1
2023,ES,18190,ES24,1,908.14572,1,2,1
2023,ES,18191,ES24,1,259.54709,1,2,1
2023,ES,18192,ES24,1,899.48391,1,2,1
2023,ES,18193,ES24,1,435.02780,1,2,1
2023,ES,18195,ES24,1,378.52669,1,2,1
2023,ES,18196,ES24,1,325.89760,1,2,1
2023,ES,18197,ES24,1,435.02918,1,3,1
2023,ES,18198,ES24,1,301.00451,1,3,1
2023,ES,18199,ES24,1,305.44037,1,3,1
2023,ES,18200,ES24,1,495.49790,1,3,1
2023,ES,18201,ES24,1,301.00451,1,3,1
2023,ES,18202,ES24,1,554.35176,1,3,1
2023,ES,18203,ES24,1,629.21066,1,3,1
2023,ES,18204,ES24,1,297.58305,1,3,1
2023,ES,18206,ES24,1,301.00451,1,3,1
2023,ES,18207,ES24,1,256.97749,1,3,1
2023,ES,18208,ES24,1,449.11185,1,3,1
2023,ES,18209,ES24,1,554.07076,1,3,1
2023,ES,18210,ES24,1,162.24261,1,3,1
2023,ES,18211,ES41,1,338.23587,1,1,1
2023,ES,18212,ES24,1,177.36488,1,3,1
2023,ES,18213,ES24,1,349.35007,1,2,1
2023,ES,18214,ES24,1,302.03033,1,3,1
2023,ES,18215,ES63,1,174.98765,1,1,1
2023,ES,18217,ES63,1,112.73828,1,1,1
2023,ES,18218,ES63,1,159.92238,1,1,1
2023,ES,18219,ES63,1,109.26099,1,1,1
2023,ES,18220,ES63,1,159.81724,1,1,1
2023,ES,18221,ES63,1,180.47554,1,1,1
2023,ES,18222,ES63,1,132.42962,1,1,1
2023,ES,18223,ES63,1,255.29617,1,1,1
2023,ES,18224,ES63,1,113.13993,1,1,1
2023,ES,18225,ES63,1,210.86574,1,1,1
2023,ES,18226,ES63,1,121.67402,1,1,1
2023,ES,18227,ES63,1,318.65718,1,1,1
2023,ES,18228,ES63,1,194.04917,1,1,1
2023,ES,18230,ES63,1,128.73625,1,1,1
2023,ES,18232,ES63,1,125.32075,1,1,1
2023,ES,18234,ES63,1,35.48388,1,1,1
2023,ES,18235,ES63,1,35.18868,1,1,1
2023,ES,18236,ES63,1,294.84150,1,1,1
2023,ES,18237,ES63,1,208.78879,1,1,1
2023,ES,18239,ES63,1,165.03829,1,1,1
2023,ES,18240,ES63,1,122.10030,1,1,1
2023,ES,18242,ES63,1,126.98892,1,1,1
2023,ES,18243,ES63,1,115.61537,1,1,1
2023,ES,18244,ES63,1,188.89507,1,1,1
2023,ES,18245,ES63,1,114.46713,1,1,1
2023,ES,18246,ES63,1,111.43543,1,1,1
2023,ES,18248,ES63,1,98.31298,1,1,1
2023,ES,18250,ES63,1,98.03664,1,1,1
2023,ES,18251,ES63,1,78.79477,1,1,1
2023,ES,18252,ES63,1,80.89165,1,1,1
2023,ES,18253,ES63,1,210.76607,1,1,1
2023,ES,18254,ES63,1,121.67402,1,1,1
2023,ES,18255,ES63,1,115.20354,1,1,1
2023,ES,18256,ES63,1,171.10514,1,1,1
2023,ES,18257,ES63,1,86.13594,1,1,1
2023,ES,18258,ES63,1,114.92651,1,1,1
2023,ES,18261,ES63,1,130.50631,1,1,1
2023,ES,18262,ES63,1,318.57320,1,1,1
2023,ES,18263,ES63,1,149.14299,1,1,1
2023,ES,18264,ES63,1,110.83790,1,1,1
2023,ES,18265,ES63,1,100.09065,1,1,1
2023,ES,18266,ES63,1,174.79370,1,1,1
2023,ES,18267,ES63,1,138.58800,1,1,1
2023,ES,18268,ES63,1,293.85764,1,1,1
2023,ES,18269,ES63,1,142.28926,1,1,1
2023,ES,18271,ES63,1,102.14659,1,1,1
2023,ES,18272,ES63,1,201.48744,1,1,1
2023,ES,18274,ES64,1,229.59767,1,1,1
2023,ES,18275,ES64,1,143.04362,1,1,1
2023,ES,18276,ES64,1,154.51440,1,1,1
2023,ES,18277,ES64,1,85.05209,1,1,1
2023,ES,18278,ES64,1,185.32417,1,1,1
2023,ES,18279,ES64,1,165.07102,1,1,1
2023,ES,18281,ES64,1,171.41519,1,1,1
2023,ES,18282,ES64,1,151.19643,1,1,1
2023,ES,18283,ES64,1,123.52077,1,1,1
2023,ES,18284,ES64,1,113.50900,1,1,1
2023,ES,18285,ES64,1,318.65718,1,1,1
2023,ES,18286,ES64,1,109.26099,1,1,1
2023,ES,18287,ES64,1,369.92248,1,1,1
2023,ES,18288,ES64,1,103.88876,1,1,1
2023,ES,18290,ES64,1,87.39262,1,1,1
2023,ES,18291,ES64,1,93.36318,1,1,1
2023,ES,18292,ES64,1,241.73066,1,1,1
2023,ES,18294,ES64,1,253.05534,1,1,1
2023,ES,18298,ES64,1,88.88120,1,1,1
2023,ES,18299,ES64,1,170.16156,1,1,1
2023,ES,18301,ES64,1,46.89093,1,1,1
2023,ES,18303,ES64,1,123.52077,1,1,1
2023,ES,18304,ES64,1,79.87031,1,1,1
2023,ES,18305,ES64,1,162.38339,1,1,1
2023,ES,18306,ES64,1,149.14299,1,1,1
2023,ES,18307,ES64,1,182.88972,1,1,1
2023,ES,18308,ES64,1,58.11630,1,1,1
2023,ES,18310,ES64,1,206.84363,1,1,1
2023,ES,18312,ES61,1,117.01014,1,3,1
2023,ES,18314,ES64,1,248.71317,1,1,1
2023,ES,18315,ES64,1,633.34406,1,1,1
2023,ES,18316,ES64,1,83.17409,1,1,1
2023,ES,18317,ES64,1,153.26988,1,1,1
2023,ES,18318,ES64,1,157.60537,1,1,1
2023,ES,18320,ES64,1,74.62617,1,1,1
2023,ES,18322,ES21,1,688.75098,1,1,1
2023,ES,18324,ES21,1,1586.54383,1,1,1
2023,ES,18325,ES21,1,502.86262,1,1,1
2023,ES,18326,ES21,1,574.06444,1,1,1
2023,ES,18327,ES21,1,380.10620,1,1,1
2023,ES,18328,ES21,1,852.44238,1,1,1
2023,ES,18329,ES21,1,371.41040,1,1,1
2023,ES,18330,ES21,1,408.13512,1,1,1
2023,ES,18332,ES21,1,359.33517,1,1,1
2023,ES,18335,ES21,1,555.94221,1,1,1
2023,ES,18337,ES21,1,555.94221,1,1,1
2023,ES,18339,ES21,1,519.97078,1,1,1
2023,ES,18340,ES21,1,708.31649,1,1,1
2023,ES,18343,ES21,1,844.93194,1,1,1
2023,ES,18344,ES21,1,408.13512,1,1,1
2023,ES,18346,ES42,1,570.99022,1,1,1
2023,ES,18347,ES42,1,167.88534,1,1,1
2023,ES,18348,ES42,1,396.13252,1,1,1
2023,ES,18349,ES42,1,848.55400,1,1,1
2023,ES,18351,ES42,1,260.90699,1,1,1
2023,ES,18353,ES42,1,288.45908,1,1,1
2023,ES,18355,ES42,1,830.39887,1,1,1
2023,ES,18358,ES42,1,658.81215,1,3,1
2023,ES,18359,ES42,1,452.78356,1,3,1
2023,ES,18360,ES42,1,1016.98348,1,3,1
2023,ES,18361,ES42,1,1016.98348,1,3,1
2023,ES,18363,ES42,1,729.32883,1,3,1
2023,ES,18365,ES42,1,1039.07909,1,3,1
2023,ES,18366,ES42,1,576.43744,1,3,1
2023,ES,18367,ES42,1,1016.98348,1,3,1
2023,ES,18368,ES42,1,804.16293,1,3,1
2023,ES,18370,ES42,1,804.16293,1,3,1
2023,ES,18372,ES42,1,1016.98348,1,3,1
2023,ES,18375,ES42,1,265.82263,1,3,1
2023,ES,18377,ES42,1,496.10410,1,3,1
2023,ES,18380,ES42,1,847.23749,1,3,1
2023,ES,18383,ES42,1,539.69147,1,2,1
2023,ES,18385,ES42,1,308.92456,1,2,1
2023,ES,18387,ES42,1,207.76086,1,2,1
2023,ES,18388,ES42,1,718.48976,1,2,1
2023,ES,18390,ES42,1,619.09746,1,2,1
2023,ES,18391,ES42,1,809.39647,1,2,1
2023,ES,18393,ES42,1,957.45395,1,2,1
2023,ES,18394,ES42,1,632.15949,1,2,1
2023,ES,18396,ES42,1,217.26529,1,2,1
2023,ES,18397,ES42,1,400.21101,1,2,1
2023,ES,18398,ES42,1,513.31850,1,2,1
2023,ES,18399,ES42,1,557.31576,1,2,1
2023,ES,18400,ES42,1,1071.18324,1,2,1
2023,ES,18402,ES42,1,300.22475,1,2,1
2023,ES,18403,ES42,1,459.47549,1,2,1
2023,ES,18409,ES52,1,880.12094,1,2,1
2023,ES,18412,ES52,1,1035.33452,1,2,1
2023,ES,18414,ES52,1,694.35446,1,2,1
2023,ES,18418,ES52,1,1279.31854,1,1,1
2023,ES,18419,ES52,1,636.73232,1,1,1
2023,ES,18420,ES52,1,683.47266,1,1,1
2023,ES,18421,ES52,1,567.01271,1,1,1
2023,ES,18422,ES52,1,1394.59335,1,1,1
2023,ES,18423,ES52,1,681.74218,1,1,1
2023,ES,18424,ES52,1,706.51829,1,1,1
2023,ES,18425,ES52,1,1075.72775,1,1,1
2023,ES,18428,ES52,1,1057.45258,1,1,1
2023,ES,18429,ES52,1,836.80842,1,1,1
2023,ES,18430,ES52,1,1037.96627,1,1,1
2023,ES,18431,ES52,1,972.54896,1,1,1
2023,ES,18433,ES52,1,714.81492,1,1,1
2023,ES,18434,ES52,1,981.23867,1,1,1
2023,ES,18435,ES52,1,936.93521,1,1,1
2023,ES,18436,ES52,1,911.54487,1,1,1
2023,ES,18441,ES52,1,657.18879,1,1,1
2023,ES,18443,ES52,1,1924.01863,1,1,1
2023,ES,18445,ES52,1,670.24035,1,1,1
2023,ES,18446,ES52,1,959.43674,1,1,1
2023,ES,18447,ES52,1,743.92298,1,1,1
2023,ES,18448,ES52,1,740.88094,1,1,1
2023,ES,18449,ES52,1,869.17177,1,1,1
2023,ES,18451,ES52,1,698.58072,1,1,1
2023,ES,18453,ES52,1,655.81489,1,1,1
2023,ES,18454,ES52,1,1114.23143,1,2,1
2023,ES,18455,ES52,1,826.55275,1,2,1
2023,ES,18456,ES52,1,808.91418,1,2,1
2023,ES,18458,ES52,1,745.65410,1,2,1
2023,ES,18459,ES52,1,681.04267,1,2,1
2023,ES,18460,ES52,1,728.74989,1,2,1
2023,ES,18461,ES52,1,795.35630,1,2,1
2023,ES,18462,ES52,1,931.47405,1,2,1
2023,ES,18463,ES52,1,687.19695,1,2,1
2023,ES,18464,ES52,1,574.65570,1,2,1
2023,ES,18465,ES52,1,682.49292,1,2,1
2023,ES,18466,ES52,1,810.45596,1,1,1
2023,ES,18467,ES52,1,504.72253,1,1,1
2023,ES,18468,ES52,1,584.32387,1,1,1
2023,ES,18470,ES52,1,728.38861,1,1,1
2023,ES,18472,ES52,1,810.45596,1,1,1
2023,ES,18473,ES52,1,1229.75972,1,1,1
2023,ES,18474,ES52,1,557.25002,1,1,1
2023,ES,18475,ES52,1,473.79432,1,1,1
2023,ES,18476,ES52,1,791.57269,1,1,1
2023,ES,18477,ES52,1,1030.28491,1,1,1
2023,ES,18478,ES52,1,957.94132,1,3,1
2023,ES,18480,ES52,1,828.45271,1,3,1
2023,ES,18482,ES52,1,909.81637,1,3,1
2023,ES,18483,ES52,1,1483.90090,1,3,1
2023,ES,18485,ES52,1,552.64968,1,3,1
2023,ES,18486,ES52,1,1362.23996,1,3,1
2023,ES,18487,ES52,1,808.91418,1,3,1
2023,ES,18488,ES52,1,728.74989,1,3,1
2023,ES,18489,ES52,1,604.56741,1,3,1
2023,ES,18491,ES52,1,1268.10869,1,2,1
2023,ES,18493,ES52,1,790.58660,1,2,1
2023,ES,18494,ES52,1,468.33421,1,2,1
2023,ES,18495,ES52,1,785.50359,1,2,1
2023,ES,18496,ES52,1,600.66940,1,2,1
2023,ES,18498,ES52,1,1200.37312,1,2,1
2023,ES,18499,ES52,1,637.79266,1,2,1
2023,ES,18500,ES52,1,631.51744,1,2,1
2023,ES,18501,ES52,1,478.56028,1,2,1
2023,ES,18502,ES52,1,600.04020,1,2,1
2023,ES,18504,ES52,1,589.06560,1,2,1
2023,ES,18505,ES52,1,818.50522,1,2,1
2023,ES,18507,ES52,1,796.59758,1,2,1
2023,ES,18508,ES52,1,808.91418,1,2,1
2023,ES,18509,ES52,1,626.62136,1,2,1
2023,ES,18511,ES52,1,679.52257,1,2,1
2023,ES,18514,ES52,1,882.28202,1,2,1
2023,ES,18515,ES52,1,1617.04839,1,2,1
2023,ES,18516,ES52,1,433.74922,1,2,1
2023,ES,18517,ES52,1,1350.90454,1,2,1
2023,ES,18518,ES52,1,676.06024,1,2,1
2023,ES,18519,ES52,1,608.24141,1,2,1
2023,ES,18520,ES52,1,718.14955,1,2,1
2023,ES,18521,ES52,1,601.43548,1,2,1
2023,ES,18522,ES52,1,978.46706,1,2,1
2023,ES,18523,ES52,1,978.46706,1,2,1
2023,ES,18524,ES52,1,968.52285,1,2,1
2023,ES,18525,ES52,1,603.65585,1,2,1
2023,ES,18526,ES52,1,619.53757,1,1,1
2023,ES,18527,ES52,1,954.36299,1,1,1
2023,ES,18528,ES52,1,263.69156,1,1,1
2023,ES,18529,ES52,1,1072.50939,1,1,1
2023,ES,18530,ES52,1,631.93305,1,1,1
2023,ES,18531,ES52,1,457.52324,1,1,1
2023,ES,18532,ES52,1,571.90246,1,1,1
2023,ES,18533,ES52,1,643.54325,1,1,1
2023,ES,18534,ES52,1,501.47711,1,1,1
2023,ES,18535,ES52,1,417.44636,1,1,1
2023,ES,18537,ES52,1,665.51129,1,1,1
2023,ES,18538,ES52,1,796.47931,1,1,1
2023,ES,18539,ES52,1,834.33231,1,1,1
2023,ES,18541,ES52,1,448.44261,1,1,1
2023,ES,18544,ES52,1,788.38465,1,1,1
2023,ES,18550,ES52,1,844.42690,1,2,1
2023,ES,18551,ES52,1,1409.97687,1,2,1
2023,ES,18552,ES52,1,1071.87655,1,2,1
2023,ES,18554,ES52,1,819.91369,1,2,1
2023,ES,18556,ES52,1,2114.85033,1,2,1
2023,ES,18557,ES52,1,1436.48535,1,2,1
2023,ES,18563,ES52,1,990.80278,1,2,1
2023,ES,18564,ES52,1,1000.97574,1,2,1
2023,ES,18566,ES52,1,555.06431,1,2,1
2023,ES,18567,ES52,1,573.70915,1,2,1
2023,ES,18568,ES52,1,909.68135,1,2,1
2023,ES,18569,ES52,1,623.66554,1,2,1
2023,ES,18571,ES52,1,734.66989,1,2,1
2023,ES,18572,ES52,1,843.98950,1,2,1
2023,ES,18573,ES52,1,945.54671,1,2,1
2023,ES,18574,ES52,1,789.93382,1,2,1
2023,ES,18575,ES52,1,453.94946,1,2,1
2023,ES,18576,ES52,1,551.01466,1,2,1
2023,ES,18578,ES52,1,762.95453,1,2,1
2023,ES,18580,ES52,1,625.34048,1,2,1
2023,ES,18581,ES52,1,763.95312,1,2,1
2023,ES,18582,ES52,1,1193.83489,1,2,1
2023,ES,18583,ES52,1,619.38332,1,2,1
2023,ES,18584,ES52,1,557.25002,1,2,1
2023,ES,18585,ES52,1,493.24797,1,2,1
2023,ES,18586,ES52,1,680.82398,1,1,1
2023,ES,18589,ES52,1,567.44188,1,1,1
2023,ES,18590,ES52,1,743.31646,1,1,1
2023,ES,18591,ES52,1,551.01466,1,1,1
2023,ES,18592,ES52,1,403.46022,1,1,1
2023,ES,18593,ES52,1,709.98607,1,1,1
2023,ES,18594,ES52,1,894.69001,1,1,1
2023,ES,18596,ES52,1,611.62764,1,1,1
2023,ES,18597,ES52,1,828.01467,1,1,1
2023,ES,18598,ES52,1,1252.83185,1,2,1
2023,ES,18600,ES52,1,903.22717,1,2,1
2023,ES,18601,ES52,1,990.80278,1,2,1
2023,ES,18602,ES52,1,634.86792,1,2,1
2023,ES,18604,ES52,1,904.96682,1,2,1
2023,ES,18606,ES52,1,1416.56289,1,2,1
2023,ES,18607,ES52,1,747.68396,1,2,1
2023,ES,18609,ES52,1,874.82637,1,2,1
2023,ES,18610,ES52,1,352.82154,1,2,1
2023,ES,18611,ES52,1,782.36957,1,2,1
2023,ES,18615,ES52,1,502.80862,1,2,1
2023,ES,18616,ES52,1,831.21365,1,2,1
2023,ES,18618,ES52,1,331.39449,1,2,1
2023,ES,18619,ES52,1,831.21365,1,2,1
2023,ES,18620,ES52,1,782.78999,1,2,1
2023,ES,18621,ES52,1,679.79449,1,2,1
2023,ES,18622,ES52,1,489.57285,1,1,1
2023,ES,18623,ES52,1,462.24834,1,1,1
2023,ES,18624,ES52,1,489.57285,1,1,1
2023,ES,18625,ES52,1,643.54325,1,1,1
2023,ES,18626,ES52,1,479.95735,1,1,1
2023,ES,18627,ES52,1,796.47931,1,1,1
2023,ES,18628,ES52,1,536.28549,1,1,1
2023,ES,18629,ES52,1,463.90400,1,1,1
2023,ES,18630,ES52,1,594.93430,1,1,1
2023,ES,18631,ES52,1,465.64122,1,1,1
2023,ES,18632,ES52,1,417.67387,1,1,1
2023,ES,18633,ES52,1,448.44261,1,1,1
2023,ES,18634,ES52,1,494.41472,1,1,1
2023,ES,18635,ES52,1,961.11396,1,1,1
2023,ES,18636,ES52,1,930.89555,1,1,1
2023,ES,18637,ES52,1,459.29905,1,1,1
2023,ES,18638,ES52,1,661.39912,1,1,1
2023,ES,18639,ES52,1,643.54325,1,1,1
2023,ES,18641,ES52,1,504.76855,1,1,1
2023,ES,18642,ES52,1,491.38026,1,1,1
2023,ES,18643,ES52,1,512.40087,1,1,1
2023,ES,18644,ES52,1,456.50203,1,1,1
2023,ES,18646,ES61,1,694.44391,1,2,1
2023,ES,18648,ES61,1,977.79169,1,2,1
2023,ES,18649,ES61,1,731.84593,1,2,1
2023,ES,18651,ES61,1,768.87689,1,2,1
2023,ES,18653,ES61,1,1065.04920,1,2,1
2023,ES,18654,ES61,1,1114.68836,1,2,1
2023,ES,18655,ES61,1,1248.96993,1,2,1
2023,ES,18658,ES41,1,502.07648,1,2,1
2023,ES,18659,ES41,1,550.35332,1,2,1
2023,ES,18660,ES41,1,758.71445,1,2,1
2023,ES,18662,ES41,1,421.91351,1,2,1
2023,ES,18665,ES41,1,809.82387,1,2,1
2023,ES,18666,ES41,1,625.45184,1,2,1
2023,ES,18667,ES41,1,504.85197,1,2,1
2023,ES,18668,ES41,1,758.71445,1,2,1
2023,ES,18669,ES41,1,394.47002,1,2,1
2023,ES,18671,ES41,1,228.61662,1,3,1
2023,ES,18672,ES41,1,228.61662,1,3,1
2023,ES,18673,ES41,1,376.27852,1,3,1
2023,ES,18675,ES41,1,495.88516,1,3,1
2023,ES,18676,ES41,1,758.71445,1,3,1
2023,ES,18678,ES41,1,706.87401,1,3,1
2023,ES,18679,ES41,1,394.47002,1,3,1
2023,ES,18680,ES41,1,711.66003,1,3,1
2023,ES,18682,ES43,1,264.00003,1,1,1
2023,ES,18683,ES43,1,406.19170,1,1,1
2023,ES,18684,ES43,1,218.76881,1,1,1
2023,ES,18685,ES43,1,229.13597,1,1,1
2023,ES,18686,ES43,1,170.61130,1,1,1
2023,ES,18687,ES43,1,189.85360,1,1,1
2023,ES,18689,ES43,1,240.79656,1,1,1
2023,ES,18690,ES43,1,352.30400,1,1,1
2023,ES,18691,ES43,1,250.49248,1,1,1
2023,ES,18692,ES43,1,434.93673,1,1,1
2023,ES,18694,ES43,1,237.83505,1,1,1
2023,ES,18695,ES43,1,149.08685,1,1,1
2023,ES,18696,ES43,1,365.57024,1,1,1
2023,ES,18697,ES43,1,207.32744,1,1,1
2023,ES,18698,ES43,1,406.19170,1,1,1
2023,ES,18700,ES43,1,406.19170,1,1,1
2023,ES,18701,ES43,1,80.36864,1,1,1
2023,ES,18702,ES43,1,154.46271,1,1,1
2023,ES,18703,ES43,1,342.31177,1,1,1
2023,ES,18706,ES43,1,240.79656,1,1,1
2023,ES,18707,ES43,1,225.94181,1,1,1
2023,ES,18708,ES43,1,130.40604,1,1,1
2023,ES,18709,ES43,1,406.68195,1,1,1
2023,ES,18710,ES43,1,204.78437,1,1,1
2023,ES,18712,ES43,1,423.43232,1,1,1
2023,ES,18713,ES43,1,351.62587,1,1,1
2023,ES,18716,ES43,1,160.82734,1,1,1
2023,ES,18718,ES43,1,192.92906,1,2,1
2023,ES,18719,ES43,1,316.07024,1,2,1
2023,ES,18720,ES43,1,307.82230,1,2,1
2023,ES,18721,ES43,1,238.58530,1,2,1
2023,ES,18722,ES43,1,574.92677,1,2,1
2023,ES,18723,ES43,1,364.95871,1,2,1
2023,ES,18725,ES43,1,939.95794,1,2,1
2023,ES,18726,ES43,1,370.55974,1,2,1
2023,ES,18727,ES43,1,202.66957,1,2,1
2023,ES,18728,ES43,1,448.17397,1,2,1
2023,ES,18731,ES43,1,192.91288,1,3,1
2023,ES,18732,ES43,1,600.88946,1,3,1
2023,ES,18733,ES43,1,600.88946,1,3,1
2023,ES,18734,ES43,1,218.36001,1,3,1
2023,ES,18735,ES43,1,269.73427,1,3,1
2023,ES,18736,ES43,1,495.85644,1,3,1
2023,ES,18737,ES43,1,326.60191,1,3,1
2023,ES,18738,ES43,1,258.83987,1,3,1
2023,ES,18739,ES43,1,583.72976,1,3,1
2023,ES,18742,ES43,1,373.70621,1,2,1
2023,ES,18743,ES43,1,238.97100,1,2,1
2023,ES,18745,ES43,1,426.90229,1,2,1
2023,ES,18746,ES43,1,306.70463,1,2,1
2023,ES,18747,ES43,1,161.42987,1,2,1
2023,ES,18751,ES43,1,384.88520,1,2,1
2023,ES,18753,ES43,1,414.48396,1,2,1
2023,ES,18755,ES43,1,387.16037,1,1,1
2023,ES,18756,ES43,1,147.60789,1,1,1
2023,ES,18757,ES43,1,437.93627,1,1,1
2023,ES,18759,ES43,1,238.64678,1,1,1
2023,ES,18760,ES43,1,207.32744,1,1,1
2023,ES,18762,ES43,1,161.54059,1,1,1
2023,ES,18765,ES43,1,294.15613,1,1,1
2023,ES,18766,ES43,1,668.62077,1,1,1
2023,ES,18767,ES43,1,356.52835,1,1,1
2023,ES,18769,ES43,1,345.48721,1,1,1
2023,ES,18770,ES43,1,132.93172,1,1,1
2023,ES,18773,ES43,1,283.71635,1,1,1
2023,ES,18774,ES43,1,196.00803,1,1,1
2023,ES,18775,ES43,1,227.54003,1,1,1
2023,ES,18776,ES43,1,507.71473,1,1,1
2023,ES,18778,ES43,1,573.63518,1,2,1
2023,ES,18779,ES43,1,717.97019,1,2,1
2023,ES,18780,ES43,1,693.78383,1,2,1
2023,ES,18781,ES43,1,761.81968,1,2,1
2023,ES,18785,ES43,1,692.05469,1,2,1
2023,ES,18786,ES43,1,595.81133,1,2,1
2023,ES,18787,ES43,1,436.49409,1,2,1
2023,ES,18789,ES43,1,573.63518,1,2,1
2023,ES,18790,ES43,1,729.07428,1,3,1
2023,ES,18791,ES43,1,492.12411,1,3,1
2023,ES,18792,ES43,1,448.17397,1,3,1
2023,ES,18793,ES43,1,248.93573,1,3,1
2023,ES,18794,ES43,1,350.39054,1,3,1
2023,ES,18796,ES43,1,405.42126,1,3,1
2023,ES,18798,ES43,1,729.07428,1,3,1
2023,ES,18799,ES43,1,448.17397,1,3,1
2023,ES,18801,ES43,1,536.46070,1,3,1
2023,ES,18802,ES43,1,480.77797,1,2,1
2023,ES,18805,ES43,1,219.30426,1,2,1
2023,ES,18807,ES43,1,219.30426,1,2,1
2023,ES,18808,ES43,1,340.06356,1,2,1
2023,ES,18809,ES43,1,322.03682,1,2,1
2023,ES,18810,ES43,1,439.81280,1,2,1
2023,ES,18813,ES43,1,268.36285,1,2,1
2023,ES,18814,ES43,1,359.30495,1,2,1
2023,ES,18815,ES43,1,564.27121,1,2,1
2023,ES,18816,ES43,1,318.74855,1,2,1
2023,ES,18818,ES43,1,893.65690,1,2,1
2023,ES,18819,ES43,1,484.03583,1,2,1
2023,ES,18820,ES43,1,615.53201,1,2,1
2023,ES,18821,ES43,1,280.10547,1,2,1
2023,ES,18825,ES43,1,354.98614,1,2,1
